h3_index,Autoctona,Foranea,ratio
89c2e312b97ffff,3,199,0.01485148514851485
89c2e312b9bffff,8,159,0.04790419161676647
89c2e312ba3ffff,4,151,0.025806451612903226
89c2e312ba7ffff,17,140,0.10828025477707007
89c2e312babffff,7,310,0.022082018927444796
89c2e312bafffff,5,208,0.023474178403755867
89c2e312bb3ffff,13,266,0.04659498207885305
89c2e312bb7ffff,5,226,0.021645021645021644
89c2e312bbbffff,10,225,0.0425531914893617
89c2e312bc3ffff,7,153,0.04375
89c2e312bc7ffff,16,135,0.10596026490066225
89c2e312bcbffff,3,213,0.013888888888888888
89c2e312bcfffff,18,144,0.1111111111111111
89c2e312bd3ffff,18,224,0.0743801652892562
89c2e312bd7ffff,5,126,0.03816793893129771
89c2e312bdbffff,3,265,0.011194029850746268
89c2e312c03ffff,1,223,0.004464285714285714
89c2e312c07ffff,5,172,0.02824858757062147
89c2e312c0bffff,8,195,0.03940886699507389
89c2e312c0fffff,4,212,0.018518518518518517
89c2e312c13ffff,3,255,0.011627906976744186
89c2e312c17ffff,7,189,0.03571428571428571
89c2e312c1bffff,2,236,0.008403361344537815
89c2e312c23ffff,3,101,0.028846153846153848
89c2e312c27ffff,0,4,0.0
89c2e312c2bffff,0,128,0.0
89c2e312c2fffff,3,64,0.04477611940298507
89c2e312c33ffff,5,169,0.028735632183908046
89c2e312c37ffff,4,126,0.03076923076923077
89c2e312c3bffff,4,169,0.023121387283236993
89c2e312c43ffff,3,161,0.018292682926829267
89c2e312c47ffff,9,166,0.05142857142857143
89c2e312c4bffff,2,105,0.018691588785046728
89c2e312c4fffff,2,150,0.013157894736842105
89c2e312c53ffff,2,142,0.013888888888888888
89c2e312c57ffff,4,148,0.02631578947368421
89c2e312c5bffff,8,213,0.03619909502262444
89c2e312c63ffff,6,148,0.03896103896103896
89c2e312c67ffff,3,169,0.01744186046511628
89c2e312c6bffff,11,93,0.10576923076923077
89c2e312c6fffff,2,99,0.019801980198019802
89c2e312c73ffff,7,194,0.03482587064676617
89c2e312c77ffff,16,179,0.08205128205128205
89c2e312c7bffff,4,137,0.028368794326241134
89c2e312c83ffff,9,184,0.046632124352331605
89c2e312c87ffff,3,161,0.018292682926829267
89c2e312c8bffff,1,252,0.003952569169960474
89c2e312c8fffff,1,220,0.004524886877828055
89c2e312c93ffff,2,171,0.011560693641618497
89c2e312c97ffff,2,204,0.009708737864077669
89c2e312c9bffff,2,121,0.016260162601626018
89c2e312ca3ffff,2,173,0.011428571428571429
89c2e312ca7ffff,3,163,0.018072289156626505
89c2e312cabffff,0,189,0.0
89c2e312cafffff,5,173,0.028089887640449437
89c2e312cb3ffff,9,164,0.05202312138728324
89c2e312cb7ffff,3,173,0.017045454545454544
89c2e312cbbffff,3,193,0.015306122448979591
89c2e312cc3ffff,8,194,0.039603960396039604
89c2e312cc7ffff,4,178,0.02197802197802198
89c2e312ccbffff,3,171,0.017241379310344827
89c2e312ccfffff,7,118,0.056
89c2e312cd3ffff,7,172,0.03910614525139665
89c2e312cd7ffff,5,192,0.025380710659898477
89c2e312cdbffff,8,227,0.03404255319148936
89c2e312d03ffff,13,142,0.08387096774193549
89c2e312d07ffff,9,245,0.03543307086614173
89c2e312d0bffff,3,169,0.01744186046511628
89c2e312d0fffff,5,204,0.023923444976076555
89c2e312d13ffff,0,23,0.0
89c2e312d17ffff,4,217,0.01809954751131222
89c2e312d1bffff,1,45,0.021739130434782608
89c2e312d23ffff,8,230,0.03361344537815126
89c2e312d27ffff,2,105,0.018691588785046728
89c2e312d2bffff,1,204,0.004878048780487805
89c2e312d2fffff,1,211,0.0047169811320754715
89c2e312d33ffff,17,286,0.056105610561056105
89c2e312d37ffff,0,52,0.0
89c2e312d3bffff,7,260,0.026217228464419477
89c2e312d43ffff,3,206,0.014354066985645933
89c2e312d47ffff,2,170,0.011627906976744186
89c2e312d4bffff,8,194,0.039603960396039604
89c2e312d4fffff,2,186,0.010638297872340425
89c2e312d53ffff,0,12,0.0
89c2e312d57ffff,4,131,0.02962962962962963
89c2e312d5bffff,6,161,0.03592814371257485
89c2e312d63ffff,6,278,0.02112676056338028
89c2e312d67ffff,8,224,0.034482758620689655
89c2e312d6bffff,8,240,0.03225806451612903
89c2e312d6fffff,6,287,0.020477815699658702
89c2e312d73ffff,7,168,0.04
89c2e312d77ffff,1,153,0.006493506493506494
89c2e312d7bffff,3,195,0.015151515151515152
89c2e312d83ffff,4,81,0.047058823529411764
89c2e312d87ffff,1,63,0.015625
89c2e312d8bffff,7,73,0.0875
89c2e312d8fffff,2,124,0.015873015873015872
89c2e312d93ffff,0,85,0.0
89c2e312d97ffff,3,32,0.08571428571428572
89c2e312d9bffff,6,64,0.08571428571428572
89c2e312da3ffff,0,8,0.0
89c2e312dabffff,6,266,0.022058823529411766
89c2e312dafffff,3,22,0.12
89c2e312db3ffff,0,2,0.0
89c2e312dbbffff,1,199,0.005
89c2e312dc3ffff,0,47,0.0
89c2e312dcbffff,0,1,0.0
89c2e312dd3ffff,0,136,0.0
89c2e312dd7ffff,0,15,0.0
89c2e312ddbffff,4,127,0.030534351145038167
89c2e312e03ffff,0,110,0.0
89c2e312e07ffff,1,121,0.00819672131147541
89c2e312e0bffff,4,138,0.028169014084507043
89c2e312e0fffff,10,120,0.07692307692307693
89c2e312e13ffff,0,80,0.0
89c2e312e17ffff,1,158,0.006289308176100629
89c2e312e1bffff,6,163,0.03550295857988166
89c2e312e23ffff,8,214,0.036036036036036036
89c2e312e27ffff,6,190,0.030612244897959183
89c2e312e2bffff,12,216,0.05263157894736842
89c2e312e2fffff,8,176,0.043478260869565216
89c2e312e33ffff,5,138,0.03496503496503497
89c2e312e37ffff,5,189,0.02577319587628866
89c2e312e3bffff,6,135,0.0425531914893617
89c2e312e43ffff,5,172,0.02824858757062147
89c2e312e47ffff,6,160,0.03614457831325301
89c2e312e4bffff,14,185,0.07035175879396985
89c2e312e4fffff,4,200,0.0196078431372549
89c2e312e53ffff,5,217,0.02252252252252252
89c2e312e57ffff,10,175,0.05405405405405406
89c2e312e5bffff,3,224,0.013215859030837005
89c2e312e63ffff,5,156,0.031055900621118012
89c2e312e67ffff,16,216,0.06896551724137931
89c2e312e6bffff,1,84,0.011764705882352941
89c2e312e6fffff,7,137,0.04861111111111111
89c2e312e73ffff,8,171,0.0446927374301676
89c2e312e77ffff,1,118,0.008403361344537815
89c2e312e7bffff,1,168,0.005917159763313609
89c2e312e83ffff,2,157,0.012578616352201259
89c2e312e87ffff,8,172,0.044444444444444446
89c2e312e8bffff,0,127,0.0
89c2e312e8fffff,1,181,0.005494505494505495
89c2e312e93ffff,7,168,0.04
89c2e312e97ffff,16,144,0.1
89c2e312e9bffff,0,16,0.0
89c2e312ea3ffff,8,194,0.039603960396039604
89c2e312ea7ffff,4,160,0.024390243902439025
89c2e312eabffff,5,194,0.02512562814070352
89c2e312eafffff,5,142,0.034013605442176874
89c2e312eb3ffff,1,197,0.005050505050505051
89c2e312eb7ffff,2,139,0.014184397163120567
89c2e312ebbffff,4,248,0.015873015873015872
89c2e312ec3ffff,4,100,0.038461538461538464
89c2e312ec7ffff,4,93,0.041237113402061855
89c2e312ecbffff,6,145,0.039735099337748346
89c2e312ecfffff,5,172,0.02824858757062147
89c2e312edbffff,0,166,0.0
89c2e313103ffff,5,101,0.04716981132075472
89c2e313107ffff,3,143,0.02054794520547945
89c2e31310bffff,1,63,0.015625
89c2e31310fffff,6,172,0.033707865168539325
89c2e313113ffff,0,83,0.0
89c2e313117ffff,7,149,0.04487179487179487
89c2e31311bffff,0,102,0.0
89c2e313123ffff,1,82,0.012048192771084338
89c2e313127ffff,5,214,0.0228310502283105
89c2e31312bffff,3,97,0.03
89c2e31312fffff,4,62,0.06060606060606061
89c2e313133ffff,1,174,0.005714285714285714
89c2e313137ffff,1,43,0.022727272727272728
89c2e31313bffff,15,184,0.07537688442211055
89c2e313143ffff,1,159,0.00625
89c2e313147ffff,30,106,0.22058823529411764
89c2e31314bffff,0,111,0.0
89c2e31314fffff,13,198,0.061611374407582936
89c2e313157ffff,8,89,0.08247422680412371
89c2e31315bffff,2,142,0.013888888888888888
89c2e313163ffff,7,80,0.08045977011494253
89c2e313167ffff,0,127,0.0
89c2e31316bffff,4,81,0.047058823529411764
89c2e31316fffff,5,186,0.02617801047120419
89c2e313173ffff,11,110,0.09090909090909091
89c2e313177ffff,11,182,0.05699481865284974
89c2e31317bffff,41,82,0.3333333333333333
89c2e313183ffff,1,79,0.0125
89c2e313187ffff,1,80,0.012345679012345678
89c2e31318bffff,27,36,0.42857142857142855
89c2e31318fffff,9,110,0.07563025210084033
89c2e313193ffff,0,1,0.0
89c2e313197ffff,5,129,0.03731343283582089
89c2e3131a3ffff,3,72,0.04
89c2e3131a7ffff,0,86,0.0
89c2e3131abffff,4,162,0.024096385542168676
89c2e3131afffff,5,113,0.0423728813559322
89c2e3131b3ffff,11,217,0.04824561403508772
89c2e3131b7ffff,6,209,0.027906976744186046
89c2e3131bbffff,8,202,0.0380952380952381
89c2e3131c7ffff,0,10,0.0
89c2e3131cfffff,0,5,0.0
89c2e313223ffff,4,134,0.028985507246376812
89c2e313227ffff,0,74,0.0
89c2e31322bffff,8,114,0.06557377049180328
89c2e31322fffff,7,194,0.03482587064676617
89c2e313233ffff,1,45,0.021739130434782608
89c2e313237ffff,0,30,0.0
89c2e31323bffff,18,16,0.5294117647058824
89c2e313263ffff,0,35,0.0
89c2e313267ffff,16,152,0.09523809523809523
89c2e31326bffff,11,95,0.10377358490566038
89c2e31326fffff,4,168,0.023255813953488372
89c2e313277ffff,0,14,0.0
89c2e31327bffff,0,9,0.0
89c2e3132afffff,0,7,0.0
89c2e313307ffff,1,0,1.0
89c2e313323ffff,0,188,0.0
89c2e313327ffff,14,260,0.051094890510948905
89c2e31332bffff,0,60,0.0
89c2e31332fffff,10,154,0.06097560975609756
89c2e313333ffff,4,111,0.034782608695652174
89c2e313337ffff,7,160,0.041916167664670656
89c2e31333bffff,0,27,0.0
89c2e31334bffff,0,56,0.0
89c2e31335bffff,8,51,0.13559322033898305
89c2e313363ffff,0,8,0.0
89c2e313367ffff,0,90,0.0
89c2e31336fffff,6,90,0.0625
89c2e313377ffff,0,12,0.0
89c2e313383ffff,0,2,0.0
89c2e313387ffff,3,33,0.08333333333333333
89c2e313397ffff,0,17,0.0
89c2e3133a3ffff,7,166,0.04046242774566474
89c2e3133a7ffff,2,173,0.011428571428571429
89c2e3133abffff,0,26,0.0
89c2e3133afffff,5,157,0.030864197530864196
89c2e3133b3ffff,6,116,0.04918032786885246
89c2e3133b7ffff,3,209,0.014150943396226415
89c2e3133bbffff,0,53,0.0
89c2e313527ffff,1,41,0.023809523809523808
89c2e31352fffff,0,3,0.0
89c2e31529bffff,0,4,0.0
89c2e3152c3ffff,0,18,0.0
89c2e3152cbffff,1,64,0.015384615384615385
89c2e3152d3ffff,5,154,0.031446540880503145
89c2e3152d7ffff,0,10,0.0
89c2e3152dbffff,0,37,0.0
89c2e31544bffff,0,10,0.0
89c2e31545bffff,6,28,0.17647058823529413
89c2e3154cbffff,0,1,0.0
89c2e3154dbffff,4,25,0.13793103448275862
89c2e31560bffff,12,121,0.09022556390977443
89c2e31560fffff,2,64,0.030303030303030304
89c2e31561bffff,16,153,0.09467455621301775
89c2e31562bffff,1,41,0.023809523809523808
89c2e315633ffff,0,92,0.0
89c2e31563bffff,0,2,0.0
89c2e315643ffff,22,257,0.07885304659498207
89c2e315647ffff,5,223,0.021929824561403508
89c2e31564bffff,6,192,0.030303030303030304
89c2e31564fffff,12,169,0.06629834254143646
89c2e315653ffff,16,206,0.07207207207207207
89c2e315657ffff,6,223,0.026200873362445413
89c2e31565bffff,39,181,0.17727272727272728
89c2e315663ffff,6,251,0.023346303501945526
89c2e315667ffff,3,205,0.014423076923076924
89c2e31566bffff,28,177,0.13658536585365855
89c2e31566fffff,5,190,0.02564102564102564
89c2e315673ffff,2,244,0.008130081300813009
89c2e315677ffff,4,205,0.019138755980861243
89c2e31567bffff,11,276,0.03832752613240418
89c2e315683ffff,4,50,0.07407407407407407
89c2e315687ffff,0,64,0.0
89c2e315693ffff,24,161,0.12972972972972974
89c2e315697ffff,22,94,0.1896551724137931
89c2e31569bffff,3,155,0.0189873417721519
89c2e3156bbffff,0,13,0.0
89c2e3156c3ffff,0,140,0.0
89c2e3156c7ffff,1,22,0.043478260869565216
89c2e3156cbffff,2,228,0.008695652173913044
89c2e3156cfffff,9,223,0.03879310344827586
89c2e3156d3ffff,5,176,0.027624309392265192
89c2e3156d7ffff,70,302,0.1881720430107527
89c2e3156dbffff,2,204,0.009708737864077669
89c2e31721bffff,0,5,0.0
89c2e317243ffff,5,184,0.026455026455026454
89c2e317247ffff,5,54,0.0847457627118644
89c2e31724bffff,5,204,0.023923444976076555
89c2e31724fffff,6,208,0.028037383177570093
89c2e317253ffff,4,283,0.013937282229965157
89c2e317257ffff,4,119,0.032520325203252036
89c2e31725bffff,11,186,0.05583756345177665
89c2e3172c3ffff,4,193,0.02030456852791878
89c2e3172c7ffff,0,65,0.0
89c2e3172cbffff,12,206,0.05504587155963303
89c2e3172cfffff,5,225,0.021739130434782608
89c2e3172d3ffff,20,280,0.06666666666666667
89c2e3172d7ffff,8,154,0.04938271604938271
89c2e3172dbffff,14,207,0.06334841628959276
89c2e317603ffff,1,157,0.006329113924050633
89c2e317607ffff,0,1,0.0
89c2e31760bffff,8,134,0.056338028169014086
89c2e31760fffff,4,137,0.028368794326241134
89c2e317613ffff,7,186,0.03626943005181347
89c2e317617ffff,2,12,0.14285714285714285
89c2e31761bffff,7,238,0.02857142857142857
89c2e317643ffff,6,202,0.028846153846153848
89c2e317647ffff,8,219,0.03524229074889868
89c2e31764bffff,5,295,0.016666666666666666
89c2e31764fffff,3,180,0.01639344262295082
89c2e317653ffff,3,103,0.02830188679245283
89c2e317657ffff,14,185,0.07035175879396985
89c2e31765bffff,7,193,0.035
89c2e317663ffff,18,191,0.0861244019138756
89c2e317667ffff,0,25,0.0
89c2e31766bffff,6,181,0.03208556149732621
89c2e31766fffff,15,219,0.0641025641025641
89c2e317673ffff,10,252,0.03816793893129771
89c2e317677ffff,7,92,0.0707070707070707
89c2e31767bffff,10,129,0.07194244604316546
89c2e317683ffff,5,143,0.033783783783783786
89c2e31768bffff,5,229,0.021367521367521368
89c2e31768fffff,5,88,0.053763440860215055
89c2e317693ffff,10,159,0.05917159763313609
89c2e317697ffff,0,15,0.0
89c2e31769bffff,9,186,0.046153846153846156
89c2e3176c3ffff,9,152,0.055900621118012424
89c2e3176c7ffff,9,225,0.038461538461538464
89c2e3176cbffff,14,196,0.06666666666666667
89c2e3176cfffff,19,213,0.08189655172413793
89c2e3176d3ffff,11,190,0.05472636815920398
89c2e3176d7ffff,2,172,0.011494252873563218
89c2e3176dbffff,16,170,0.08602150537634409
89c2e31a8b7ffff,0,1,0.0
89c2e31a99bffff,0,1,0.0
89c2e31a9d3ffff,0,103,0.0
89c2e31a9d7ffff,0,67,0.0
89c2e31ac23ffff,3,4,0.42857142857142855
89c2e31ac27ffff,0,3,0.0
89c2e31ac33ffff,0,13,0.0
89c2e31ac37ffff,67,47,0.5877192982456141
89c2e31ac83ffff,0,37,0.0
89c2e31ac87ffff,29,54,0.3493975903614458
89c2e31ac93ffff,45,57,0.4411764705882353
89c2e31ac97ffff,17,112,0.13178294573643412
89c2e31ac9bffff,6,0,1.0
89c2e31aca3ffff,12,94,0.11320754716981132
89c2e31aca7ffff,4,31,0.11428571428571428
89c2e31acabffff,22,50,0.3055555555555556
89c2e31acafffff,6,60,0.09090909090909091
89c2e31acb3ffff,0,19,0.0
89c2e31acb7ffff,0,5,0.0
89c2e31acbbffff,35,65,0.35
89c2e31ad03ffff,13,123,0.09558823529411764
89c2e31ad07ffff,11,94,0.10476190476190476
89c2e31ad0bffff,0,4,0.0
89c2e31ad0fffff,0,9,0.0
89c2e31ad13ffff,10,16,0.38461538461538464
89c2e31ad17ffff,1,126,0.007874015748031496
89c2e31ad1bffff,2,14,0.125
89c2e31ad33ffff,1,99,0.01
89c2e31ad37ffff,12,112,0.0967741935483871
89c2e31ad3bffff,3,25,0.10714285714285714
89c2e31ad47ffff,0,16,0.0
89c2e31ad57ffff,0,14,0.0
89c2e31ad6bffff,1,108,0.009174311926605505
89c2e31ad6fffff,0,60,0.0
89c2e31ad7bffff,0,1,0.0
89c2e31ad83ffff,9,59,0.1323529411764706
89c2e31ad87ffff,18,9,0.6666666666666666
89c2e31ad8bffff,0,95,0.0
89c2e31ad8fffff,38,29,0.5671641791044776
89c2e31ad93ffff,10,22,0.3125
89c2e31ad97ffff,22,26,0.4583333333333333
89c2e31ad9bffff,0,66,0.0
89c2e31ada3ffff,7,138,0.04827586206896552
89c2e31ada7ffff,41,121,0.25308641975308643
89c2e31adabffff,15,104,0.12605042016806722
89c2e31adafffff,0,105,0.0
89c2e31adb3ffff,13,78,0.14285714285714285
89c2e31adb7ffff,15,89,0.14423076923076922
89c2e31adbbffff,19,24,0.4418604651162791
89c2e31adc3ffff,0,45,0.0
89c2e31adc7ffff,1,54,0.01818181818181818
89c2e31adcbffff,26,17,0.6046511627906976
89c2e31adcfffff,0,73,0.0
89c2e31add3ffff,0,35,0.0
89c2e31add7ffff,0,98,0.0
89c2e31addbffff,13,67,0.1625
89c2e388a23ffff,15,178,0.07772020725388601
89c2e388a27ffff,14,252,0.05263157894736842
89c2e388a2bffff,11,186,0.05583756345177665
89c2e388a2fffff,13,234,0.05263157894736842
89c2e388a33ffff,8,3,0.7272727272727273
89c2e388a37ffff,1,6,0.14285714285714285
89c2e388a3bffff,11,86,0.1134020618556701
89c2e388a67ffff,4,75,0.05063291139240506
89c2e388b0bffff,24,74,0.24489795918367346
89c2e388b2fffff,0,100,0.0
89c2e388b43ffff,12,161,0.06936416184971098
89c2e388b47ffff,8,197,0.03902439024390244
89c2e388b4bffff,5,199,0.024509803921568627
89c2e388b4fffff,3,141,0.020833333333333332
89c2e388b53ffff,8,215,0.03587443946188341
89c2e388b57ffff,4,67,0.056338028169014086
89c2e388b5bffff,7,228,0.029787234042553193
89c2e388b63ffff,1,105,0.009433962264150943
89c2e388b67ffff,0,22,0.0
89c2e388b6bffff,8,175,0.04371584699453552
89c2e388b6fffff,1,80,0.012345679012345678
89c2e388b73ffff,24,173,0.1218274111675127
89c2e388b77ffff,0,20,0.0
89c2e388b7bffff,7,221,0.03070175438596491
89c2e388bcbffff,0,10,0.0
89c2e388bcfffff,0,1,0.0
89c2e38d04bffff,4,131,0.02962962962962963
89c2e38d04fffff,2,55,0.03508771929824561
89c2e38d063ffff,0,28,0.0
89c2e38d06bffff,4,303,0.013029315960912053
89c2e38d06fffff,0,250,0.0
89c2e38d07bffff,4,63,0.05970149253731343
89c2e38d203ffff,1,113,0.008771929824561403
89c2e38d207ffff,4,125,0.031007751937984496
89c2e38d20bffff,10,6,0.625
89c2e38d20fffff,1,35,0.027777777777777776
89c2e38d213ffff,3,181,0.016304347826086956
89c2e38d217ffff,13,194,0.06280193236714976
89c2e38d21bffff,0,110,0.0
89c2e38d223ffff,4,206,0.01904761904761905
89c2e38d227ffff,6,193,0.03015075376884422
89c2e38d22bffff,7,154,0.043478260869565216
89c2e38d22fffff,10,200,0.047619047619047616
89c2e38d233ffff,4,159,0.024539877300613498
89c2e38d237ffff,5,196,0.024875621890547265
89c2e38d23bffff,15,159,0.08620689655172414
89c2e38d243ffff,4,112,0.034482758620689655
89c2e38d247ffff,1,86,0.011494252873563218
89c2e38d24bffff,5,157,0.030864197530864196
89c2e38d24fffff,3,151,0.01948051948051948
89c2e38d253ffff,2,67,0.028985507246376812
89c2e38d257ffff,0,11,0.0
89c2e38d25bffff,5,137,0.035211267605633804
89c2e38d263ffff,7,173,0.03888888888888889
89c2e38d267ffff,5,151,0.03205128205128205
89c2e38d26bffff,6,164,0.03529411764705882
89c2e38d26fffff,2,143,0.013793103448275862
89c2e38d273ffff,4,115,0.03361344537815126
89c2e38d277ffff,3,151,0.01948051948051948
89c2e38d27bffff,4,154,0.02531645569620253
89c2e38d283ffff,6,127,0.045112781954887216
89c2e38d287ffff,1,146,0.006802721088435374
89c2e38d28bffff,3,156,0.018867924528301886
89c2e38d28fffff,4,161,0.024242424242424242
89c2e38d293ffff,4,168,0.023255813953488372
89c2e38d297ffff,3,79,0.036585365853658534
89c2e38d29bffff,7,164,0.04093567251461988
89c2e38d2a3ffff,6,150,0.038461538461538464
89c2e38d2a7ffff,8,236,0.03278688524590164
89c2e38d2abffff,3,172,0.017142857142857144
89c2e38d2afffff,5,156,0.031055900621118012
89c2e38d2b3ffff,2,167,0.011834319526627219
89c2e38d2b7ffff,7,128,0.05185185185185185
89c2e38d2bbffff,10,162,0.05813953488372093
89c2e38d2c3ffff,2,67,0.028985507246376812
89c2e38d2c7ffff,5,185,0.02631578947368421
89c2e38d2cbffff,2,33,0.05714285714285714
89c2e38d2cfffff,0,68,0.0
89c2e38d2d3ffff,2,53,0.03636363636363636
89c2e38d2d7ffff,8,197,0.03902439024390244
89c2e38d2dbffff,20,40,0.3333333333333333
89c2e38d303ffff,1,250,0.00398406374501992
89c2e38d307ffff,4,260,0.015151515151515152
89c2e38d30bffff,3,238,0.012448132780082987
89c2e38d30fffff,21,303,0.06481481481481481
89c2e38d313ffff,3,197,0.015
89c2e38d317ffff,15,253,0.055970149253731345
89c2e38d31bffff,1,206,0.004830917874396135
89c2e38d323ffff,0,55,0.0
89c2e38d32bffff,16,258,0.058394160583941604
89c2e38d32fffff,1,31,0.03125
89c2e38d333ffff,2,112,0.017543859649122806
89c2e38d33bffff,13,237,0.052
89c2e38d343ffff,28,151,0.1564245810055866
89c2e38d347ffff,5,245,0.02
89c2e38d34bffff,14,176,0.07368421052631578
89c2e38d34fffff,32,165,0.16243654822335024
89c2e38d353ffff,8,182,0.042105263157894736
89c2e38d357ffff,12,204,0.05555555555555555
89c2e38d35bffff,1,159,0.00625
89c2e38d363ffff,9,235,0.036885245901639344
89c2e38d367ffff,8,441,0.017817371937639197
89c2e38d36bffff,2,226,0.008771929824561403
89c2e38d36fffff,5,164,0.029585798816568046
89c2e38d373ffff,3,232,0.01276595744680851
89c2e38d377ffff,4,511,0.007766990291262136
89c2e38d37bffff,2,210,0.009433962264150943
89c2e38d383ffff,4,138,0.028169014084507043
89c2e38d387ffff,2,24,0.07692307692307693
89c2e38d38bffff,5,202,0.024154589371980676
89c2e38d38fffff,2,258,0.007692307692307693
89c2e38d39bffff,2,137,0.014388489208633094
89c2e38d3abffff,3,91,0.031914893617021274
89c2e38d3bbffff,1,53,0.018518518518518517
89c2e38d3c3ffff,5,280,0.017543859649122806
89c2e38d3c7ffff,1,188,0.005291005291005291
89c2e38d3cbffff,5,226,0.021645021645021644
89c2e38d3cfffff,5,196,0.024875621890547265
89c2e38d3d3ffff,11,299,0.035483870967741936
89c2e38d3d7ffff,7,323,0.021212121212121213
89c2e38d3dbffff,3,213,0.013888888888888888
89c2e38d62bffff,0,18,0.0
89c2e38d62fffff,0,1,0.0
89c2e38d64bffff,3,68,0.04225352112676056
89c2e38d64fffff,1,9,0.1
89c2e38d65bffff,12,148,0.075
89c2e38d663ffff,3,246,0.012048192771084338
89c2e38d667ffff,4,191,0.020512820512820513
89c2e38d66bffff,22,122,0.1527777777777778
89c2e38d66fffff,5,192,0.025380710659898477
89c2e38d673ffff,0,23,0.0
89c2e38d677ffff,0,39,0.0
89c2e38d67bffff,11,92,0.10679611650485436
89c2e38da4bffff,2,123,0.016
89c2e38da5bffff,0,73,0.0
89c2e3c4923ffff,0,17,0.0
89c2e3c4927ffff,1,87,0.011363636363636364
89c2e3c492fffff,0,52,0.0
89c2e3c4937ffff,0,15,0.0
89c2e3c49a7ffff,0,26,0.0
89c2e3c49afffff,0,15,0.0
